state_name,ID,ID Type,Voter First Name,Voter Last Name,Voter Phone,Date Called,Time Called (EST),,,,,,,,,,,,,,,,,,,,,,
wisconsin,336803,B,firstname217,lastname217,1234568106,10/16/20,07:36 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,178996,B,firstname218,lastname218,1234568107,10/16/20,06:18 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,250764,B,firstname219,lastname219,1234568108,10/16/20,07:35 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,388714,B,firstname220,lastname220,1234568109,10/16/20,07:36 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,381174,B,firstname221,lastname221,1234568110,10/16/20,07:36 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,542548,B,firstname222,lastname222,1234568111,10/16/20,07:37 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,546052,B,firstname223,lastname223,1234568112,10/16/20,07:37 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,559802,B,firstname224,lastname224,1234568113,10/16/20,07:37 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,600653,B,firstname225,lastname225,1234568114,10/16/20,07:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,576204,B,firstname226,lastname226,1234568115,10/16/20,07:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,607733,B,firstname227,lastname227,1234568116,10/16/20,07:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,580591,B,firstname228,lastname228,1234568117,10/16/20,07:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9168732,B,firstname229,lastname229,1234568118,10/16/20,06:18 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,757421,B,firstname230,lastname230,1234568119,10/16/20,07:39 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,795707,B,firstname231,lastname231,1234568120,10/16/20,07:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,997944,B,firstname232,lastname232,1234568121,10/16/20,07:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,755903,B,firstname233,lastname233,1234568122,10/16/20,07:39 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,762707,B,firstname234,lastname234,1234568123,10/16/20,07:39 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,837319,B,firstname235,lastname235,1234568124,10/16/20,07:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,952273,B,firstname236,lastname236,1234568125,10/16/20,07:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,784463,B,firstname237,lastname237,1234568126,10/16/20,07:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,780837,B,firstname238,lastname238,1234568127,10/16/20,07:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1030396,B,firstname239,lastname239,1234568128,10/16/20,07:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1465450,B,firstname240,lastname240,1234568129,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8263439,B,firstname241,lastname241,1234568130,10/16/20,06:19 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8756588,B,firstname242,lastname242,1234568131,10/16/20,06:19 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2538007,B,firstname243,lastname243,1234568132,10/16/20,06:19 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1692387,B,firstname244,lastname244,1234568133,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1571322,B,firstname245,lastname245,1234568134,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1642907,B,firstname246,lastname246,1234568135,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,Already Voted By Mail,,,,
wisconsin,1768003,B,firstname247,lastname247,1234568136,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1750662,B,firstname248,lastname248,1234568137,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1787301,B,firstname249,lastname249,1234568138,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1835291,B,firstname250,lastname250,1234568139,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1778097,B,firstname251,lastname251,1234568140,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1796499,B,firstname252,lastname252,1234568141,10/16/20,07:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8981522,B,firstname253,lastname253,1234568142,10/16/20,06:19 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2099027,B,firstname254,lastname254,1234568143,10/16/20,07:44 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2101315,B,firstname255,lastname255,1234568144,10/16/20,07:44 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2029722,B,firstname256,lastname256,1234568145,10/16/20,07:44 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2089928,B,firstname257,lastname257,1234568146,10/16/20,07:44 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2306677,B,firstname258,lastname258,1234568147,10/16/20,07:45 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2450448,B,firstname259,lastname259,1234568148,10/16/20,07:45 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2179042,B,firstname260,lastname260,1234568149,10/16/20,07:45 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2389808,B,firstname261,lastname261,1234568150,10/16/20,07:45 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2448962,B,firstname262,lastname262,1234568151,10/16/20,07:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2455950,B,firstname263,lastname263,1234568152,10/16/20,07:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2464988,B,firstname264,lastname264,1234568153,10/16/20,07:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2467715,B,firstname265,lastname265,1234568154,10/16/20,07:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2472297,B,firstname266,lastname266,1234568155,10/16/20,07:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2467568,B,firstname267,lastname267,1234568156,10/16/20,07:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2533370,B,firstname268,lastname268,1234568157,10/16/20,07:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2539923,B,firstname269,lastname269,1234568158,10/16/20,07:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2602626,B,firstname270,lastname270,1234568159,10/16/20,07:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2560132,B,firstname271,lastname271,1234568160,10/16/20,07:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2550688,B,firstname272,lastname272,1234568161,10/16/20,07:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2699297,B,firstname273,lastname273,1234568162,10/16/20,07:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2593257,B,firstname274,lastname274,1234568163,10/16/20,07:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2596302,B,firstname275,lastname275,1234568164,10/16/20,07:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2654469,B,firstname276,lastname276,1234568165,10/16/20,07:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2649725,B,firstname277,lastname277,1234568166,10/16/20,07:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2640993,B,firstname278,lastname278,1234568167,10/16/20,07:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2723363,B,firstname279,lastname279,1234568168,10/16/20,07:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9431035,B,firstname280,lastname280,1234568169,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9768274,B,firstname281,lastname281,1234568170,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13413994,B,firstname282,lastname282,1234568171,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2642357,B,firstname283,lastname283,1234568172,10/16/20,07:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2593411,B,firstname284,lastname284,1234568173,10/16/20,07:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2755434,B,firstname285,lastname285,1234568174,10/16/20,07:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5749727,B,firstname286,lastname286,1234568175,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9847822,B,firstname287,lastname287,1234568176,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2728291,B,firstname288,lastname288,1234568177,10/16/20,07:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2735756,B,firstname289,lastname289,1234568178,10/16/20,07:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2740288,B,firstname290,lastname290,1234568179,10/16/20,07:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9482607,B,firstname291,lastname291,1234568180,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5775808,B,firstname292,lastname292,1234568181,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2824526,B,firstname293,lastname293,1234568182,10/16/20,07:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2786723,B,firstname294,lastname294,1234568183,10/16/20,07:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2787158,B,firstname295,lastname295,1234568184,10/16/20,07:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3212225,B,firstname296,lastname296,1234568185,10/16/20,07:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3225901,B,firstname297,lastname297,1234568186,10/16/20,07:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3241479,B,firstname298,lastname298,1234568187,10/16/20,07:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13996359,B,firstname299,lastname299,1234568188,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3511624,B,firstname300,lastname300,1234568189,10/16/20,07:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13900670,B,firstname301,lastname301,1234568190,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3329422,B,firstname302,lastname302,1234568191,10/16/20,07:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3355361,B,firstname303,lastname303,1234568192,10/16/20,07:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3180106,B,firstname304,lastname304,1234568193,10/16/20,07:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3044088,B,firstname305,lastname305,1234568194,10/16/20,07:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3555479,B,firstname306,lastname306,1234568195,10/16/20,07:57 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3586413,B,firstname307,lastname307,1234568196,10/16/20,07:57 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3660170,B,firstname308,lastname308,1234568197,10/16/20,07:58 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3732795,B,firstname309,lastname309,1234568198,10/16/20,07:59 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3704335,B,firstname310,lastname310,1234568199,10/16/20,07:58 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3683896,B,firstname311,lastname311,1234568200,10/16/20,07:58 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3627605,B,firstname312,lastname312,1234568201,10/16/20,07:58 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3612106,B,firstname313,lastname313,1234568202,10/16/20,07:58 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3558273,B,firstname314,lastname314,1234568203,10/16/20,07:57 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7707905,B,firstname315,lastname315,1234568204,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3555541,B,firstname316,lastname316,1234568205,10/16/20,07:57 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8652835,B,firstname317,lastname317,1234568206,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12934595,B,firstname318,lastname318,1234568207,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12981982,B,firstname319,lastname319,1234568208,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3760097,B,firstname320,lastname320,1234568209,10/16/20,08:01 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9057318,B,firstname321,lastname321,1234568210,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9612535,B,firstname322,lastname322,1234568211,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,42197,B,firstname323,lastname323,1234568212,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8815025,B,firstname324,lastname324,1234568213,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5699277,B,firstname325,lastname325,1234568214,10/16/20,06:24 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9378440,B,firstname326,lastname326,1234568215,10/16/20,06:24 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9326576,B,firstname327,lastname327,1234568216,10/16/20,06:24 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13437692,B,firstname328,lastname328,1234568217,10/16/20,06:25 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8782338,B,firstname329,lastname329,1234568218,10/16/20,06:25 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9313976,B,firstname330,lastname330,1234568219,10/16/20,06:26 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7715747,B,firstname331,lastname331,1234568220,10/16/20,06:27 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5713000,B,firstname332,lastname332,1234568221,10/16/20,06:27 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8701879,B,firstname333,lastname333,1234568222,10/16/20,06:27 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12811118,B,firstname334,lastname334,1234568223,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9267092,B,firstname335,lastname335,1234568224,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7348554,B,firstname336,lastname336,1234568225,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12990050,B,firstname337,lastname337,1234568226,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12871477,B,firstname338,lastname338,1234568227,10/16/20,06:29 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13896872,B,firstname339,lastname339,1234568228,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12757718,B,firstname340,lastname340,1234568229,10/16/20,06:01 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9635416,B,firstname341,lastname341,1234568230,10/16/20,06:02 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13096286,B,firstname342,lastname342,1234568231,10/16/20,06:02 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13405393,B,firstname343,lastname343,1234568232,10/16/20,06:03 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8987954,B,firstname344,lastname344,1234568233,10/16/20,06:03 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13379214,B,firstname345,lastname345,1234568234,10/16/20,06:03 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,14219025,B,firstname346,lastname346,1234568235,10/16/20,06:04 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9838975,B,firstname347,lastname347,1234568236,10/16/20,06:04 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2629670,B,firstname348,lastname348,1234568237,10/16/20,06:04 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12818806,B,firstname349,lastname349,1234568238,10/16/20,06:04 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8891794,B,firstname350,lastname350,1234568239,10/16/20,06:04 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8898387,B,firstname351,lastname351,1234568240,10/16/20,06:05 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12667865,B,firstname352,lastname352,1234568241,10/16/20,06:05 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9579739,B,firstname353,lastname353,1234568242,10/16/20,06:06 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9626861,B,firstname354,lastname354,1234568243,10/16/20,06:06 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8666802,B,firstname355,lastname355,1234568244,10/16/20,06:06 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9368923,B,firstname356,lastname356,1234568245,10/16/20,06:07 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9851384,B,firstname357,lastname357,1234568246,10/16/20,06:07 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9150848,B,firstname358,lastname358,1234568247,10/16/20,06:07 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2624003,B,firstname359,lastname359,1234568248,10/16/20,06:08 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9256465,B,firstname360,lastname360,1234568249,10/16/20,06:07 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6980719,B,firstname361,lastname361,1234568250,10/16/20,06:07 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8841872,B,firstname362,lastname362,1234568251,10/16/20,06:08 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5935717,B,firstname363,lastname363,1234568252,10/16/20,06:09 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9530697,B,firstname364,lastname364,1234568253,10/16/20,06:08 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13534347,B,firstname365,lastname365,1234568254,10/16/20,06:09 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8630717,B,firstname366,lastname366,1234568255,10/16/20,06:09 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13193732,B,firstname367,lastname367,1234568256,10/16/20,06:09 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,4687238,B,firstname368,lastname368,1234568257,10/16/20,06:10 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5892850,B,firstname369,lastname369,1234568258,10/16/20,06:10 PM EST,,,,,,,,,,,,,,,,,,Already Voted By Mail,,,,
wisconsin,9001767,B,firstname370,lastname370,1234568259,10/16/20,06:10 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12866664,B,firstname371,lastname371,1234568260,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,,Early Vote ,,,,
wisconsin,9020170,B,firstname372,lastname372,1234568261,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9399381,B,firstname373,lastname373,1234568262,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8576300,B,firstname374,lastname374,1234568263,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,14004046,B,firstname375,lastname375,1234568264,10/16/20,06:10 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13120614,B,firstname376,lastname376,1234568265,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8822575,B,firstname377,lastname377,1234568266,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5406042,B,firstname378,lastname378,1234568267,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9836076,B,firstname379,lastname379,1234568268,10/16/20,06:12 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13467330,B,firstname380,lastname380,1234568269,10/16/20,06:12 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2569351,B,firstname381,lastname381,1234568270,10/16/20,06:11 PM EST,,,,,,,,,,,,,,,,,No,Already Voted By Mail,Continue  ,,Continue ,No
wisconsin,7722905,B,firstname382,lastname382,1234568271,10/16/20,06:13 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9173243,B,firstname383,lastname383,1234568272,10/16/20,06:13 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8790400,B,firstname384,lastname384,1234568273,10/16/20,06:13 PM EST,,,,,,,,,Continue ,Continue ,,,,,,,,,,,,
wisconsin,9846760,B,firstname385,lastname385,1234568274,10/16/20,06:13 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13000316,B,firstname386,lastname386,1234568275,10/16/20,06:14 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9249184,B,firstname387,lastname387,1234568276,10/16/20,06:14 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,123529,B,firstname388,lastname388,1234568277,10/16/20,06:14 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8980727,B,firstname389,lastname389,1234568278,10/16/20,06:14 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8642799,B,firstname390,lastname390,1234568279,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8825716,B,firstname391,lastname391,1234568280,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13470095,B,firstname392,lastname392,1234568281,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12826869,B,firstname393,lastname393,1234568282,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13900904,B,firstname394,lastname394,1234568283,10/16/20,06:14 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9852187,B,firstname395,lastname395,1234568284,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12988635,B,firstname396,lastname396,1234568285,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12755115,B,firstname397,lastname397,1234568286,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13451049,B,firstname398,lastname398,1234568287,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9777338,B,firstname399,lastname399,1234568288,10/16/20,06:16 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13912871,B,firstname400,lastname400,1234568289,10/16/20,06:16 PM EST,,,,,,,,,,,,,,,,Weekend ,,Early Vote ,,,,
wisconsin,13360659,B,firstname401,lastname401,1234568290,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,,,,Election Day ,,,,
wisconsin,9826771,B,firstname402,lastname402,1234568291,10/16/20,06:17 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13482034,B,firstname403,lastname403,1234568292,10/16/20,06:17 PM EST,,,,,,,,,Continue ,Continue ,,,,,,,,,,,,
wisconsin,9008080,B,firstname404,lastname404,1234568293,10/16/20,06:17 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5552907,B,firstname405,lastname405,1234568294,10/16/20,06:17 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8748562,B,firstname406,lastname406,1234568295,10/16/20,06:17 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9837594,B,firstname407,lastname407,1234568296,10/16/20,06:18 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8854664,B,firstname408,lastname408,1234568297,10/16/20,06:17 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13463321,B,firstname409,lastname409,1234568298,10/16/20,06:17 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12960644,B,firstname410,lastname410,1234568299,10/16/20,06:18 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1361156,B,firstname411,lastname411,1234568300,10/16/20,06:18 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5936736,B,firstname412,lastname412,1234568301,10/16/20,06:15 PM EST,,,,,,,,,,,,,,,Weekday ,,Yes,Early Vote ,,,,
wisconsin,10060383,B,firstname413,lastname413,1234568302,10/16/20,06:17 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5791057,B,firstname414,lastname414,1234568303,10/16/20,06:19 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9498286,B,firstname415,lastname415,1234568304,10/16/20,06:19 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,14187561,B,firstname416,lastname416,1234568305,10/16/20,06:19 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8629722,B,firstname417,lastname417,1234568306,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8719403,B,firstname418,lastname418,1234568307,10/16/20,06:18 PM EST,,,,,,,,,,,,,,,,,No,Already Voted By Mail,,Continue ,Continue ,Yes
wisconsin,8616689,B,firstname419,lastname419,1234568308,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5693519,B,firstname420,lastname420,1234568309,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8789826,B,firstname421,lastname421,1234568310,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9305120,B,firstname422,lastname422,1234568311,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8853838,B,firstname423,lastname423,1234568312,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5771740,B,firstname424,lastname424,1234568313,10/16/20,06:20 PM EST,,,,,,,,,,,,,,,,,No,Election Day ,,,,
wisconsin,8748542,B,firstname425,lastname425,1234568314,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,4928577,B,firstname426,lastname426,1234568315,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9417398,B,firstname427,lastname427,1234568316,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5723251,B,firstname428,lastname428,1234568317,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12859249,B,firstname429,lastname429,1234568318,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9827799,B,firstname430,lastname430,1234568319,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9829286,B,firstname431,lastname431,1234568320,10/16/20,06:21 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5946774,B,firstname432,lastname432,1234568321,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
