unique_id,state,city,county,age,demo,turnout_score,partisan_score,first_name,last_name,phone,registration_status
38723088,TX,HOUSTON,HARRIS,32,Hispanic,2.5,65.7,firstname250,lastname250,1234568139,Unregistered
12532180,TX,BELLAIRE,HARRIS,45,Asian,2.5,62.5,firstname251,lastname251,1234568140,Registered
30286071,TX,KATY,HARRIS,30,Caucasian,2.5,59.1,firstname252,lastname252,1234568141,Registered
4060314,TX,WHITEHOUSE,SMITH,36,Caucasian,2.5,20.8,firstname253,lastname253,1234568142,Registered
39100373,TX,EDINBURG,HIDALGO,24,Hispanic,2.5,62.7,firstname254,lastname254,1234568143,Unregistered
28793766,TX,AUBREY,DENTON,43,Caucasian,2.5,42.9,firstname255,lastname255,1234568144,Registered
38230884,TX,KERMIT,WINKLER,32,Hispanic,2.5,59,firstname256,lastname256,1234568145,Unregistered
13229900,TX,SAN ANTONIO,BEXAR,38,Hispanic,2.5,58.9,firstname257,lastname257,1234568146,Registered
6183995,TX,DALLAS,DALLAS,43,African-American,2.5,90.8,firstname258,lastname258,1234568147,Registered
710546,TX,DALLAS,DALLAS,38,Caucasian,2.5,62.5,firstname259,lastname259,1234568148,Registered
30584353,TX,QUITMAN,WOOD,44,Caucasian,2.5,30.8,firstname260,lastname260,1234568149,Registered
13346979,TX,EL PASO,EL PASO,29,Caucasian,2.5,9.1,firstname261,lastname261,1234568150,Registered
31754005,TX,FORT HOOD,CORYELL,39,Caucasian,2.5,42.1,firstname262,lastname262,1234568151,Registered
34400651,TX,WATAUGA,TARRANT,36,Caucasian,2.5,83.2,firstname263,lastname263,1234568152,Registered
12511469,TX,DALLAS,DALLAS,35,Caucasian,2.5,98.6,firstname264,lastname264,1234568153,Registered
27430140,TX,HOUSTON,HARRIS,28,African-American,2.5,70.2,firstname265,lastname265,1234568154,Registered
29942461,TX,DALLAS,DALLAS,37,Caucasian,2.5,82.9,firstname266,lastname266,1234568155,Registered
12163967,TX,WEATHERFORD,PARKER,31,Caucasian,2.5,23.6,firstname267,lastname267,1234568156,Registered
7331390,TX,HARPER,GILLESPIE,38,Caucasian,2.5,58.9,firstname268,lastname268,1234568157,Registered
20334601,TX,RICHMOND,FORT BEND,40,Caucasian,2.5,39.6,firstname269,lastname269,1234568158,Registered
31857649,TX,MURPHY,COLLIN,23,Caucasian,2.5,73,firstname270,lastname270,1234568159,Registered
11260763,TX,DICKINSON,GALVESTON,32,Caucasian,2.5,42.1,firstname271,lastname271,1234568160,Registered
31324404,TX,LAKESIDE,TARRANT,32,Caucasian,2.5,38.7,firstname272,lastname272,1234568161,Registered
30789378,TX,SAN ANTONIO,BEXAR,36,Caucasian,2.5,51.7,firstname273,lastname273,1234568162,Registered
29780055,TX,DALLAS,DALLAS,42,Caucasian,2.5,34.4,firstname274,lastname274,1234568163,Registered
4648227,TX,WATAUGA,TARRANT,35,Caucasian,2.5,68.2,firstname275,lastname275,1234568164,Registered
23905262,TX,NEW BRAUNFELS,GUADALUPE,38,Caucasian,2.5,31.9,firstname276,lastname276,1234568165,Registered
39132206,TX,FLOWER MOUND,DENTON,41,Asian,2.5,47.8,firstname277,lastname277,1234568166,Unregistered
11420921,TX,TEMPLE,BELL,32,Caucasian,2.5,21.3,firstname278,lastname278,1234568167,Registered
35783586,TX,AUSTIN,TRAVIS,31,Hispanic,2.5,65,firstname279,lastname279,1234568168,Unregistered
5148226,TX,LAKEWOOD VILLAGE,DENTON,35,Caucasian,2.5,39,firstname280,lastname280,1234568169,Registered
26657679,TX,MIDLAND,MIDLAND,36,Caucasian,2.5,39.8,firstname281,lastname281,1234568170,Registered
26610556,TX,LEWISVILLE,DENTON,27,Caucasian,2.5,25.3,firstname282,lastname282,1234568171,Registered
35785798,TX,SEGUIN,GUADALUPE,26,Hispanic,2.5,92.6,firstname283,lastname283,1234568172,Unregistered
1514781,TX,PARIS,LAMAR,37,Caucasian,2.5,68.5,firstname284,lastname284,1234568173,Registered
25201952,TX,LEANDER,TRAVIS,28,Caucasian,2.5,21.7,firstname285,lastname285,1234568174,Registered
25320564,TX,AMARILLO,RANDALL,27,Caucasian,2.5,17.1,firstname286,lastname286,1234568175,Registered
31874055,TX,EL PASO,EL PASO,41,Caucasian,2.5,65,firstname287,lastname287,1234568176,Registered
30191738,TX,DALLAS,DALLAS,19,African-American,2.5,87.1,firstname288,lastname288,1234568177,Unregistered
27583810,TX,FORT WORTH,TARRANT,27,Caucasian,2.5,68.8,firstname289,lastname289,1234568178,Registered
36103617,TX,DESOTO,DALLAS,34,African-American,2.5,79,firstname290,lastname290,1234568179,Unregistered
12970796,TX,PADUCAH,COTTLE,41,Caucasian,2.5,9.8,firstname291,lastname291,1234568180,Registered
12753323,TX,ADDISON,DALLAS,30,Caucasian,2.5,40.3,firstname292,lastname292,1234568181,Registered
34736360,TX,CORPUS CHRISTI,NUECES,43,Caucasian,2.5,46.6,firstname293,lastname293,1234568182,Registered
20744205,TX,CARROLLTON,DALLAS,28,Caucasian,2.5,39.3,firstname294,lastname294,1234568183,Registered
13312928,TX,PEARLAND,BRAZORIA,33,Caucasian,2.5,48.9,firstname295,lastname295,1234568184,Registered
31611599,TX,HOUSTON,HARRIS,33,Caucasian,2.5,65.4,firstname296,lastname296,1234568185,Registered
34463673,TX,KATY,FORT BEND,37,Caucasian,2.5,71.6,firstname297,lastname297,1234568186,Registered
6626848,TX,ABILENE,TAYLOR,40,African-American,2.5,30.1,firstname298,lastname298,1234568187,Registered
32475292,TX,THE WOODLANDS,MONTGOMERY,45,Caucasian,2.5,12.8,firstname299,lastname299,1234568188,Registered
25194899,TX,KINGSVILLE,KLEBERG,40,Caucasian,2.5,76.5,firstname300,lastname300,1234568189,Registered
26601965,TX,BEN WHEELER,VAN ZANDT,27,Caucasian,2.5,20.7,firstname301,lastname301,1234568190,Registered
31909023,TX,MELISSA,COLLIN,25,Caucasian,2.5,49.9,firstname302,lastname302,1234568191,Registered
5044272,TX,COLLEYVILLE,TARRANT,40,Uncoded,2.5,56.2,firstname303,lastname303,1234568192,Registered
6438894,TX,NEDERLAND,JEFFERSON,35,Hispanic,2.5,10.3,firstname304,lastname304,1234568193,Registered
11739027,TX,GRANBURY,HOOD,36,Caucasian,2.5,55.4,firstname305,lastname305,1234568194,Registered
12744797,TX,CELINA,COLLIN,40,Caucasian,2.5,36.2,firstname306,lastname306,1234568195,Registered
31661165,TX,HOUSTON,HARRIS,31,African-American,2.5,95.4,firstname307,lastname307,1234568196,Registered
27039831,TX,SAN ANTONIO,BEXAR,27,Caucasian,2.5,60,firstname308,lastname308,1234568197,Registered
33076493,TX,EL PASO,EL PASO,32,Caucasian,2.5,63,firstname309,lastname309,1234568198,Registered
3614044,TX,ARLINGTON,TARRANT,33,African-American,2.5,67.7,firstname310,lastname310,1234568199,Registered
2555609,TX,ROUND ROCK,WILLIAMSON,36,Caucasian,2.5,36.7,firstname311,lastname311,1234568200,Registered
35804327,TX,HOUSTON,HARRIS,43,Hispanic,2.5,35.7,firstname312,lastname312,1234568201,Unregistered
29996447,TX,FORT WORTH,TARRANT,24,Caucasian,2.5,42.2,firstname313,lastname313,1234568202,Registered
6185499,TX,DALLAS,DALLAS,35,African-American,2.5,86.8,firstname314,lastname314,1234568203,Registered
35568481,TX,SPRING,MONTGOMERY,44,Hispanic,2.5,41,firstname315,lastname315,1234568204,Unregistered
11772333,TX,HOUSTON,HARRIS,43,African-American,2.5,63.5,firstname316,lastname316,1234568205,Registered
31630815,TX,ALEDO,PARKER,30,Caucasian,2.5,35.1,firstname317,lastname317,1234568206,Registered
13006029,TX,KYLE,HAYS,31,Caucasian,2.5,85.5,firstname318,lastname318,1234568207,Registered
38298579,TX,ARLINGTON,TARRANT,28,African-American,2.5,78.4,firstname319,lastname319,1234568208,Unregistered
38809696,TX,HOUSTON,HARRIS,40,Uncoded,2.5,89,firstname320,lastname320,1234568209,Unregistered
27095494,TX,MCKINNEY,COLLIN,27,Caucasian,2.5,43.1,firstname321,lastname321,1234568210,Registered
25190821,TX,GARLAND,DALLAS,44,Caucasian,2.5,64.3,firstname322,lastname322,1234568211,Registered
29822872,TX,SCHERTZ,GUADALUPE,42,Caucasian,2.5,69.3,firstname323,lastname323,1234568212,Registered
29592136,TX,SAN ANTONIO,BEXAR,28,Hispanic,2.5,67.9,firstname324,lastname324,1234568213,Registered
29030178,TX,LIVE OAK,BEXAR,40,Caucasian,2.5,44.8,firstname325,lastname325,1234568214,Registered
2987948,TX,HOUSTON,HARRIS,45,Caucasian,2.5,92.5,firstname326,lastname326,1234568215,Registered
38692089,TX,MIDLAND,MIDLAND,32,Caucasian,2.5,24.1,firstname327,lastname327,1234568216,Unregistered
38685878,TX,DALLAS,DALLAS,45,Hispanic,2.5,79.9,firstname328,lastname328,1234568217,Unregistered
9573119,TX,HOCKLEY,WALLER,36,Caucasian,2.5,30.9,firstname329,lastname329,1234568218,Registered
32214704,TX,AUBREY,DENTON,35,Caucasian,2.5,47.7,firstname330,lastname330,1234568219,Registered
27369296,TX,CONROE,MONTGOMERY,27,Caucasian,2.5,43.7,firstname331,lastname331,1234568220,Registered
13872738,TX,LAREDO,WEBB,44,Hispanic,2.5,57.5,firstname332,lastname332,1234568221,Unregistered
9195235,TX,AUSTIN,TRAVIS,32,Uncoded,2.5,87.8,firstname333,lastname333,1234568222,Registered
29130386,TX,LIVINGSTON,POLK,38,Caucasian,2.5,22.9,firstname334,lastname334,1234568223,Registered
12100411,TX,FRIENDSWOOD,GALVESTON,32,Caucasian,2.5,79.2,firstname335,lastname335,1234568224,Registered
1235810,TX,MANVEL,BRAZORIA,39,Caucasian,2.5,49.2,firstname336,lastname336,1234568225,Registered
1274381,TX,RICHMOND,FORT BEND,37,Uncoded,2.5,72.1,firstname337,lastname337,1234568226,Registered
27517060,TX,KRUGERVILLE,DENTON,31,Caucasian,2.5,57.2,firstname338,lastname338,1234568227,Registered
28589377,TX,HOUSTON,HARRIS,42,Caucasian,2.5,75.9,firstname339,lastname339,1234568228,Registered
11991194,TX,BIG SPRING,HOWARD,31,Caucasian,2.5,29.5,firstname340,lastname340,1234568229,Registered
30438339,TX,SAN ANTONIO,BEXAR,32,Caucasian,2.5,80.6,firstname341,lastname341,1234568230,Registered
29655780,TX,BEAUMONT,JEFFERSON,39,Caucasian,2.5,89.1,firstname342,lastname342,1234568231,Registered
30067232,TX,MCKINNEY,COLLIN,32,Caucasian,2.5,56.6,firstname343,lastname343,1234568232,Registered
11952368,TX,HOUSTON,HARRIS,31,African-American,2.5,86.9,firstname344,lastname344,1234568233,Registered
2462486,TX,MCKINNEY,COLLIN,36,Caucasian,2.5,79.4,firstname345,lastname345,1234568234,Registered
1097059,TX,SPRING,HARRIS,34,Caucasian,2.5,87.9,firstname346,lastname346,1234568235,Registered
12204987,TX,FORT WORTH,TARRANT,31,Caucasian,2.5,16.6,firstname347,lastname347,1234568236,Registered
38325473,TX,GARLAND,DALLAS,32,Hispanic,2.5,50.7,firstname348,lastname348,1234568237,Unregistered
10504544,TX,KIRBYVILLE,JASPER,38,Hispanic,2.5,71.6,firstname349,lastname349,1234568238,Registered
8809579,TX,POINTBLANK,SAN JACINTO,34,Caucasian,2.5,10.7,firstname350,lastname350,1234568239,Registered
13146688,TX,SAN ANTONIO,BEXAR,29,Caucasian,2.5,73.5,firstname351,lastname351,1234568240,Registered
15232176,TX,HOUSTON,HARRIS,43,African-American,2.5,89.1,firstname352,lastname352,1234568241,Unregistered
29557057,TX,DENTON,DENTON,25,Caucasian,2.5,87.1,firstname353,lastname353,1234568242,Registered
6347603,TX,HOUSTON,HARRIS,35,Caucasian,2.5,41.7,firstname354,lastname354,1234568243,Registered
33699802,TX,ROUND ROCK,WILLIAMSON,22,Hispanic,2.5,76.5,firstname355,lastname355,1234568244,Registered
24977586,TX,ARLINGTON,TARRANT,28,Caucasian,2.5,18.9,firstname356,lastname356,1234568245,Registered
2425985,TX,SANDIA,JIM WELLS,38,Caucasian,2.5,13.2,firstname357,lastname357,1234568246,Registered
27229638,TX,ROUND ROCK,WILLIAMSON,43,Caucasian,2.5,57.8,firstname358,lastname358,1234568247,Registered
3359782,TX,WEATHERFORD,PARKER,39,Caucasian,2.5,25.8,firstname359,lastname359,1234568248,Registered
25312411,TX,AUSTIN,TRAVIS,27,Asian,2.5,79.2,firstname360,lastname360,1234568249,Registered
30833689,TX,EULESS,TARRANT,38,African-American,2.5,89.8,firstname361,lastname361,1234568250,Registered
23614272,TX,ABILENE,JONES,33,Caucasian,2.5,25.5,firstname362,lastname362,1234568251,Registered
13000589,TX,MCALLEN,HIDALGO,30,Uncoded,2.5,65.5,firstname363,lastname363,1234568252,Registered
25269807,TX,CARROLLTON,DENTON,34,Caucasian,2.5,59.1,firstname364,lastname364,1234568253,Registered
11258824,TX,LAKE JACKSON,BRAZORIA,32,Caucasian,2.5,39.5,firstname365,lastname365,1234568254,Registered
31045509,TX,DALLAS,DALLAS,33,Caucasian,2.6,64.4,firstname366,lastname366,1234568255,Registered
30891616,TX,PLANO,COLLIN,32,Caucasian,2.6,80,firstname367,lastname367,1234568256,Registered
29116809,TX,GARLAND,DALLAS,29,Hispanic,2.6,84.7,firstname368,lastname368,1234568257,Registered
34786236,TX,BELTON,BELL,38,Caucasian,2.6,42.8,firstname369,lastname369,1234568258,Registered
14403365,TX,DALLAS,DALLAS,43,African-American,2.6,59.8,firstname370,lastname370,1234568259,Unregistered
31535744,TX,SAN ANTONIO,BEXAR,23,Hispanic,2.6,57.4,firstname371,lastname371,1234568260,Registered
31394705,TX,CARROLLTON,DALLAS,42,Caucasian,2.6,25.9,firstname372,lastname372,1234568261,Registered
5218348,TX,DALLAS,DALLAS,33,Caucasian,2.6,82.8,firstname373,lastname373,1234568262,Registered
25188379,TX,NAVASOTA,GRIMES,44,Caucasian,2.6,30.7,firstname374,lastname374,1234568263,Registered
34319979,TX,KILLEEN,BELL,31,Caucasian,2.6,28,firstname375,lastname375,1234568264,Registered
21830269,TX,THE WOODLANDS,MONTGOMERY,44,Caucasian,2.6,42.2,firstname376,lastname376,1234568265,Registered
3512312,TX,COLLEYVILLE,TARRANT,35,Caucasian,2.6,69.3,firstname377,lastname377,1234568266,Registered
30322827,TX,HOUSTON,HARRIS,19,Caucasian,2.6,56.2,firstname378,lastname378,1234568267,Unregistered
38278560,TX,SAN DIEGO,DUVAL,21,Hispanic,2.6,49.7,firstname379,lastname379,1234568268,Unregistered
10845337,TX,YORKTOWN,DEWITT,33,Hispanic,2.6,6.5,firstname380,lastname380,1234568269,Registered
31824990,TX,HOUSTON,HARRIS,30,Caucasian,2.6,66.7,firstname381,lastname381,1234568270,Registered
10937245,TX,SOUTHLAKE,TARRANT,43,Caucasian,2.6,28.1,firstname382,lastname382,1234568271,Registered
9983020,TX,FLOWER MOUND,DENTON,43,Caucasian,2.6,95.8,firstname383,lastname383,1234568272,Registered
30337367,TX,MIDLAND,MIDLAND,32,Caucasian,2.6,57.5,firstname384,lastname384,1234568273,Registered
30166414,TX,SAN ANTONIO,BEXAR,36,Caucasian,2.6,48.1,firstname385,lastname385,1234568274,Registered
7390460,TX,HIGHLAND VILLAGE,DENTON,32,Caucasian,2.6,47.9,firstname386,lastname386,1234568275,Registered
24015068,TX,BEAUMONT,JEFFERSON,45,African-American,2.6,95.8,firstname387,lastname387,1234568276,Unregistered
39284003,TX,PHARR,HIDALGO,25,Hispanic,2.6,60.3,firstname388,lastname388,1234568277,Unregistered
32975301,TX,AUSTIN,TRAVIS,32,Caucasian,2.6,81.5,firstname389,lastname389,1234568278,Registered
29526888,TX,FORT WORTH,TARRANT,39,Caucasian,2.6,71,firstname390,lastname390,1234568279,Registered
40167664,TX,WACO,MCLENNAN,37,African-American,2.6,79.9,firstname391,lastname391,1234568280,Unregistered
23208757,TX,HOUSTON,HARRIS,43,African-American,2.6,85.4,firstname392,lastname392,1234568281,Unregistered
38641347,TX,AUSTIN,TRAVIS,22,Hispanic,2.6,56.1,firstname393,lastname393,1234568282,Unregistered
12860611,TX,UVALDE,UVALDE,35,Hispanic,2.6,27.9,firstname394,lastname394,1234568283,Registered
31435273,TX,LAKE DALLAS,DENTON,34,African-American,2.6,93,firstname395,lastname395,1234568284,Registered
27269890,TX,LITTLE ELM,DENTON,36,Caucasian,2.6,66.8,firstname396,lastname396,1234568285,Registered
35886446,TX,SOUTHLAKE,TARRANT,37,Caucasian,2.6,82,firstname397,lastname397,1234568286,Registered
10955935,TX,EL PASO,EL PASO,45,Hispanic,2.6,89.6,firstname398,lastname398,1234568287,Registered
32042990,TX,KEMP,KAUFMAN,23,Caucasian,2.6,60.4,firstname399,lastname399,1234568288,Registered
27348606,TX,LEAGUE CITY,GALVESTON,44,Caucasian,2.6,60.6,firstname400,lastname400,1234568289,Registered
30353685,TX,ROUND ROCK,WILLIAMSON,32,Caucasian,2.6,82.1,firstname401,lastname401,1234568290,Registered
32062941,TX,FARMERSVILLE,COLLIN,39,Caucasian,2.6,67.4,firstname402,lastname402,1234568291,Registered
27075945,TX,PROSPER,COLLIN,27,Caucasian,2.6,42.2,firstname403,lastname403,1234568292,Registered
37160444,TX,KATY,HARRIS,40,Caucasian,2.6,28.7,firstname404,lastname404,1234568293,Unregistered
23704836,TX,KATY,HARRIS,23,Hispanic,2.6,39.3,firstname405,lastname405,1234568294,Unregistered
27023923,TX,KILLEEN,BELL,33,Caucasian,2.6,58.4,firstname406,lastname406,1234568295,Registered
11690420,TX,SHADY SHORES,DENTON,34,Caucasian,2.6,9.4,firstname407,lastname407,1234568296,Registered
13471183,TX,KYLE,HAYS,35,Caucasian,2.6,54.5,firstname408,lastname408,1234568297,Registered
34315579,TX,NEDERLAND,JEFFERSON,28,Caucasian,2.6,42.4,firstname409,lastname409,1234568298,Registered
38167546,TX,KILLEEN,BELL,35,Uncoded,2.6,91.3,firstname410,lastname410,1234568299,Unregistered
26595219,TX,DRIPPING SPRINGS,HAYS,30,Caucasian,2.6,60,firstname411,lastname411,1234568300,Registered
788206,TX,KILLEEN,BELL,39,African-American,2.6,68,firstname412,lastname412,1234568301,Unregistered
28836047,TX,KILLEEN,BELL,33,African-American,2.6,84.7,firstname413,lastname413,1234568302,Registered
34864176,TX,AUSTIN,TRAVIS,28,Caucasian,2.6,74.1,firstname414,lastname414,1234568303,Registered
20707886,TX,FORT WORTH,TARRANT,28,Caucasian,2.6,42.8,firstname415,lastname415,1234568304,Registered
31347281,TX,PLANO,COLLIN,37,Caucasian,2.6,70.1,firstname416,lastname416,1234568305,Registered
11676871,TX,CORPUS CHRISTI,NUECES,31,Caucasian,2.6,54.4,firstname417,lastname417,1234568306,Registered
32367579,TX,DALLAS,DALLAS,37,Caucasian,2.6,70.2,firstname418,lastname418,1234568307,Registered
39089436,TX,MISSION,HIDALGO,27,Hispanic,2.6,78.5,firstname419,lastname419,1234568308,Unregistered
12288063,TX,SAN ANTONIO,BEXAR,33,Caucasian,2.6,62.2,firstname420,lastname420,1234568309,Registered
26664178,TX,DALLAS,DALLAS,39,Caucasian,2.6,96.1,firstname421,lastname421,1234568310,Registered
27282626,TX,YOAKUM,LAVACA,31,Uncoded,2.6,62.4,firstname422,lastname422,1234568311,Registered
32292457,TX,SAN ANTONIO,BEXAR,29,Caucasian,2.6,64,firstname423,lastname423,1234568312,Registered
31563227,TX,AUSTIN,TRAVIS,35,Caucasian,2.6,93.4,firstname424,lastname424,1234568313,Registered
6118062,TX,PORT ARTHUR,JEFFERSON,43,African-American,2.6,96.5,firstname425,lastname425,1234568314,Unregistered
25124688,TX,THORNDALE,MILAM,28,Caucasian,2.6,22.6,firstname426,lastname426,1234568315,Registered
13187865,TX,AUSTIN,TRAVIS,33,Caucasian,2.6,86.2,firstname427,lastname427,1234568316,Registered
4614162,TX,EL PASO,EL PASO,45,Hispanic,2.6,44.3,firstname428,lastname428,1234568317,Registered
520859,TX,DALLAS,DALLAS,43,African-American,2.6,85.8,firstname429,lastname429,1234568318,Registered
35415967,TX,HOUSTON,HARRIS,24,Caucasian,2.6,38.3,firstname430,lastname430,1234568319,Unregistered
5324815,TX,PLANO,COLLIN,34,Caucasian,2.6,60.1,firstname431,lastname431,1234568320,Registered
11148648,TX,RICHMOND,FORT BEND,38,Caucasian,2.6,50.6,firstname432,lastname432,1234568321,Registered
27056217,TX,SAN ANTONIO,BEXAR,37,Caucasian,2.6,79.2,firstname433,lastname433,1234568322,Registered
38217553,TX,PLANO,COLLIN,32,Caucasian,2.6,56.4,firstname434,lastname434,1234568323,Unregistered
38393283,TX,KILLEEN,BELL,22,African-American,2.6,87.3,firstname435,lastname435,1234568324,Unregistered
30260019,TX,DALLAS,DALLAS,21,Hispanic,2.6,80,firstname436,lastname436,1234568325,Unregistered
32218677,TX,LUBBOCK,LUBBOCK,35,Caucasian,2.6,73.5,firstname437,lastname437,1234568326,Registered
33983736,TX,STEPHENVILLE,ERATH,31,Caucasian,2.6,15.1,firstname438,lastname438,1234568327,Registered
30386722,TX,SAN ANTONIO,BEXAR,33,Caucasian,2.6,21.8,firstname439,lastname439,1234568328,Registered
30345826,TX,CONROE,MONTGOMERY,34,Caucasian,2.6,60,firstname440,lastname440,1234568329,Registered
11944151,TX,FORT WORTH,TARRANT,31,Caucasian,2.6,15,firstname441,lastname441,1234568330,Registered
4018695,TX,GARLAND,DALLAS,34,Caucasian,2.6,29.6,firstname442,lastname442,1234568331,Registered
12675535,TX,SAN ANTONIO,BEXAR,37,Caucasian,2.6,88.2,firstname443,lastname443,1234568332,Registered
13526501,TX,SAN ANGELO,TOM GREEN,32,Uncoded,2.6,76.6,firstname444,lastname444,1234568333,Registered
27708184,TX,HONDO,MEDINA,36,Caucasian,2.6,41.5,firstname445,lastname445,1234568334,Registered
33546298,TX,SUGAR LAND,FORT BEND,36,Caucasian,2.6,70.9,firstname446,lastname446,1234568335,Registered
7235780,TX,PARADISE,WISE,43,Caucasian,2.6,43.2,firstname447,lastname447,1234568336,Registered
30564599,TX,LUBBOCK,LUBBOCK,29,Caucasian,2.6,82.4,firstname448,lastname448,1234568337,Registered
31009619,TX,CONROE,MONTGOMERY,35,Caucasian,2.6,21.7,firstname449,lastname449,1234568338,Registered
10871167,TX,ALVIN,BRAZORIA,34,Caucasian,2.6,11.6,firstname450,lastname450,1234568339,Registered
33566475,TX,GRAND PRAIRIE,TARRANT,39,Caucasian,2.6,45.5,firstname451,lastname451,1234568340,Registered
31846754,TX,KATY,FORT BEND,44,Caucasian,2.6,49,firstname452,lastname452,1234568341,Registered
6054166,TX,DEL RIO,VAL VERDE,41,Caucasian,2.6,17.2,firstname453,lastname453,1234568342,Registered
26621222,TX,ALEDO,PARKER,27,Caucasian,2.6,47.7,firstname454,lastname454,1234568343,Registered
41014816,TX,BORGER,HUTCHINSON,30,Caucasian,2.6,30.7,firstname455,lastname455,1234568344,Unregistered
24962340,TX,SAN ANTONIO,BEXAR,36,Caucasian,2.6,65,firstname456,lastname456,1234568345,Registered
31638069,TX,BEAUMONT,JEFFERSON,39,Caucasian,2.6,17.8,firstname457,lastname457,1234568346,Registered
11013414,TX,GALVESTON,GALVESTON,32,Caucasian,2.6,50.2,firstname458,lastname458,1234568347,Registered
4901168,TX,DONNA,HIDALGO,41,Hispanic,2.6,43.8,firstname459,lastname459,1234568348,Registered
22700933,TX,CONVERSE,BEXAR,32,Uncoded,2.6,91.9,firstname460,lastname460,1234568349,Registered
38688173,TX,ODESSA,ECTOR,24,Hispanic,2.6,66.5,firstname461,lastname461,1234568350,Unregistered
5581600,TX,MISSOURI CITY,FORT BEND,41,Caucasian,2.6,60.9,firstname462,lastname462,1234568351,Registered
32326422,TX,WATAUGA,TARRANT,36,Caucasian,2.6,38.6,firstname463,lastname463,1234568352,Registered
12666486,TX,ANDREWS,ANDREWS,35,Hispanic,2.6,65.5,firstname464,lastname464,1234568353,Registered
6374301,TX,MONTGOMERY,MONTGOMERY,34,Caucasian,2.6,49.3,firstname465,lastname465,1234568354,Registered
30231026,TX,TYLER,SMITH,41,Caucasian,2.6,47.6,firstname466,lastname466,1234568355,Registered
3964687,TX,FREDERICKSBURG,GILLESPIE,38,Caucasian,2.6,13.6,firstname467,lastname467,1234568356,Registered
31687484,TX,DALLAS,DALLAS,23,African-American,2.6,91.1,firstname468,lastname468,1234568357,Registered
31112771,TX,LANCASTER,DALLAS,30,African-American,2.6,88.5,firstname469,lastname469,1234568358,Registered
7442450,TX,THE COLONY,DENTON,41,African-American,2.6,73.2,firstname470,lastname470,1234568359,Registered
33042635,TX,LEAGUE CITY,GALVESTON,31,Caucasian,2.6,56.3,firstname471,lastname471,1234568360,Registered
625704,TX,DALLAS,DALLAS,45,African-American,2.6,89.5,firstname472,lastname472,1234568361,Unregistered
30047719,TX,HOUSTON,HARRIS,28,Caucasian,2.6,34.5,firstname473,lastname473,1234568362,Registered
27236085,TX,ROUND ROCK,WILLIAMSON,33,Uncoded,2.6,39.3,firstname474,lastname474,1234568363,Registered
38245361,TX,HOUSTON,HARRIS,23,Hispanic,2.6,39.1,firstname475,lastname475,1234568364,Unregistered
29010880,TX,KATY,HARRIS,42,Caucasian,2.6,54.8,firstname476,lastname476,1234568365,Registered
8362341,TX,BECKVILLE,PANOLA,41,African-American,2.6,68.7,firstname477,lastname477,1234568366,Registered
35458172,TX,GEORGETOWN,WILLIAMSON,27,African-American,2.6,81.7,firstname478,lastname478,1234568367,Unregistered
25057474,TX,ABILENE,TAYLOR,28,Caucasian,2.6,69.4,firstname479,lastname479,1234568368,Registered
34896012,TX,CLEBURNE,JOHNSON,24,Caucasian,2.6,40.4,firstname480,lastname480,1234568369,Registered
6286095,TX,BURKBURNETT,WICHITA,41,Caucasian,2.6,89.5,firstname481,lastname481,1234568370,Registered
5164883,TX,MESQUITE,DALLAS,44,Caucasian,2.6,34.4,firstname482,lastname482,1234568371,Registered
10885512,TX,PORT NECHES,JEFFERSON,43,Caucasian,2.6,19,firstname483,lastname483,1234568372,Registered
1938663,TX,CONROE,MONTGOMERY,39,Caucasian,2.6,90.5,firstname484,lastname484,1234568373,Registered
13827519,TX,HOUSTON,FORT BEND,19,Hispanic,2.6,65.6,firstname485,lastname485,1234568374,Unregistered
20740223,TX,SAN ANTONIO,BEXAR,28,Caucasian,2.6,31.2,firstname486,lastname486,1234568375,Registered
24948156,TX,ARLINGTON,TARRANT,28,Caucasian,2.6,59.6,firstname487,lastname487,1234568376,Registered
27021351,TX,FORT SAM HOUSTON,BEXAR,37,Caucasian,2.6,61.9,firstname488,lastname488,1234568377,Registered
38468624,TX,HOUSTON,HARRIS,21,Uncoded,2.6,41.7,firstname489,lastname489,1234568378,Unregistered
6451496,TX,COLLEGE STATION,BRAZOS,33,Caucasian,2.6,15.3,firstname490,lastname490,1234568379,Registered
31005704,TX,PLANO,COLLIN,33,Caucasian,2.6,84.9,firstname491,lastname491,1234568380,Registered
23705527,TX,HOUSTON,HARRIS,39,Caucasian,2.6,49.6,firstname492,lastname492,1234568381,Unregistered
12860754,TX,HOUSTON,HARRIS,30,Caucasian,2.6,72.4,firstname493,lastname493,1234568382,Registered
33120050,TX,FORT WORTH,TARRANT,30,Caucasian,2.6,74.9,firstname494,lastname494,1234568383,Registered
2553607,TX,AUSTIN,TRAVIS,36,Caucasian,2.6,65.4,firstname495,lastname495,1234568384,Registered
31335886,TX,AUSTIN,TRAVIS,32,Uncoded,2.6,93.1,firstname496,lastname496,1234568385,Registered
27126637,TX,GARLAND,DALLAS,29,Caucasian,2.6,43.4,firstname497,lastname497,1234568386,Registered
11609734,TX,SAN ANTONIO,BEXAR,32,Caucasian,2.6,32.9,firstname498,lastname498,1234568387,Registered
1798391,TX,GIDDINGS,LEE,44,Caucasian,2.6,17.2,firstname499,lastname499,1234568388,Registered
